id,original,source,no_of_#,no_of_@,no_of_urls,no_of_media,created_at,text,user_id,verified,no_of_tweets,description,geo_enabled,screen_name,followers,friends,rt,fav,tweet_geo,target_value
553553244845522945,True,Breaking News +,0,1,0,0,Fri Jan 09 14:05:52 +0000 2015,b'Hostage-taker at Paris grocery is suspect in fatal shooting of officer; official confirms that shooting linked to newspaper attack - @AP',6017542,True,89009,True,True,BreakingNews,7198067,509,296,59,False,0
553574345235103746,True,TweetDeck,0,0,1,1,Fri Jan 09 15:29:43 +0000 2015,"b'UPDATE: Two hostage situations in France are linked, Paris prosecutor says: http://t.co/CoH7zjBeax http://t.co/7XgjKRDq4u'",28785486,True,100774,True,True,ABC,3851779,862,169,59,False,0
552804839886184448,True,SocialFlow,0,0,1,0,Wed Jan 07 12:31:59 +0000 2015,b'Charlie Hebdo shooting: twelve dead at Paris offices of satirical magazine  \\u2013 live updates http://t.co/Yc1915SVdD',87818409,True,106936,True,False,guardian,3090574,1083,193,33,False,0
552834461478715392,True,Twitter Web Client,1,0,1,0,Wed Jan 07 14:29:41 +0000 2015,"b'3 people carried out #CharlieHebdo attack, and authorities are searching for them, French interior minister says. http://t.co/zUfxcG3Rfs'",428333,True,37117,True,False,cnnbrk,22621093,113,436,207,False,0
552792544132997121,True,TweetDeck,0,0,1,1,Wed Jan 07 11:43:07 +0000 2015,b'BREAKING Charlie Hebdo latest: 11 dead 10 wounded (five critical) two gunmen unaccounted for http://t.co/kjW3uwCV0f http://t.co/9K8ICs97Be',16973333,True,124096,True,False,Independent,973212,1763,203,32,False,0
553573365798416385,True,SocialFlow,0,0,0,0,Fri Jan 09 15:25:49 +0000 2015,b'BREAKING: Paris police: Market gunman threatens to kill hostages if police storm terrorist brothers.',51241574,True,97597,True,False,AP,4553883,7352,887,123,False,0
553536269972942849,True,SkyNews Alerts - Breaking,1,0,0,0,Fri Jan 09 12:58:25 +0000 2015,b'Update - AFP reports at least five people have been taken hostage and one person wounded after shooting at kosher grocery in eastern #Paris',87416722,True,27239,True,False,SkyNewsBreak,1379332,6,258,23,False,0
552986187364065281,True,Twitter for iPhone,3,0,1,1,Thu Jan 08 00:32:35 +0000 2015,"b""#Banksy's response to today's incident in Paris via his official #Instagram acct http://t.co/LtJ7vgGLau #CharlieHebdo http://t.co/mxbP6olZQD""",16211566,True,42636,True,True,MattNavarra,10518,1479,199,74,True,0
553589051044151296,True,TweetDeck,1,0,0,1,Fri Jan 09 16:28:09 +0000 2015,b'Several hostages freed at Jewish supermarket in Paris. Photo Thomas Samson #AFP http://t.co/9AwTF3sRYK',868112707,False,4660,True,False,AFPphoto,37396,242,163,31,False,0
553486439129038848,True,Twitter Web Client,1,0,0,0,Fri Jan 09 09:40:25 +0000 2015,b'BREAKING: French police tell AP suspects in #CharlieHebdo attack have taken a hostage northeast of Paris.',1367531,True,190244,True,False,FoxNews,4733916,381,170,50,False,0
553476600985948160,True,Twitter Web Client,1,0,1,0,Fri Jan 09 09:01:19 +0000 2015,"b'#UPDATE: Car chase, hostage drama as Paris massacre suspects cornered http://t.co/G958ogOrXZ'",380648579,True,64646,True,False,AFP,304117,482,191,32,False,0
552828658747187201,True,Twitter Web Client,1,0,0,0,Wed Jan 07 14:06:37 +0000 2015,"b'BREAKING: French authorities say the two #CharlieHebdo terrorists are still ""armed and extremely dangerous.""'",1362368612,False,11172,True,True,MaxAbrahms,10090,1894,106,12,False,0
553176753297162240,True,Twitter Web Client,1,0,1,0,Thu Jan 08 13:09:50 +0000 2015,b'BREAKING: Police search northern France gas station local media says was allegedly robbed by #CharlieHebdo suspects. http://t.co/BTqdPhZdL9',2097571,True,74981,True,False,cnni,3029838,389,105,48,False,0
553484365012148225,True,Twitter Web Client,0,0,0,0,Fri Jan 09 09:32:10 +0000 2015,"b'Operation underway in the Dammartin-en-Goele area, as police hunt Paris shooting suspects, French interior minister tells CNN affiliate.'",428333,True,37195,True,False,cnnbrk,22713173,113,363,176,False,0
553115168084074497,True,TweetDeck,0,0,1,1,Thu Jan 08 09:05:07 +0000 2015,b'This powerful cartoon about the Charlie Hebdo attack is not by Banksy\\nhttp://t.co/F6cNaivqCS http://t.co/ZrIUn6O8nS',1068121346,True,21545,True,False,BuzzFeedUK,91318,849,523,487,False,0
553017543330648064,True,TweetDeck,1,1,0,1,Thu Jan 08 02:37:11 +0000 2015,"b'R.I.P. Ahmed Merabet, a French police officer, a Muslim, the first victim of #CharlieHebdo attack, http://t.co/bMzZgpXuL7 via @Ironyisfunny8'",268476335,False,17454,True,True,greenhousenyt,20442,222,2169,1024,False,0
553546029212389376,True,USA TODAY Breaking News,1,0,1,0,Fri Jan 09 13:37:12 +0000 2015,b'#BREAKING Reports: 2 dead in Paris kosher supermarket hostage situation http://t.co/VsvZVWiQ19',15754281,True,107141,True,False,USATODAY,1411853,781,111,23,False,0
553587735613952001,True,Twitter Web Client,1,0,0,0,Fri Jan 09 16:22:55 +0000 2015,"b'#CharlieHebdo killers dead, confirmed by gendarmerie.'",501768982,False,1076,True,False,AgnesCPoirier,4709,375,134,30,False,0
553476471470432256,True,SocialFlow,2,0,1,0,Fri Jan 09 09:00:48 +0000 2015,b'Reports in French media of hostage situation as manhunt for #CharlieHebdo suspects centres on #DammartinEnGoele http://t.co/PNhWZP39md',5402612,True,22799,True,False,BBCBreaking,12927351,3,468,136,False,0
553468492700454912,True,TweetDeck,2,0,1,1,Fri Jan 09 08:29:06 +0000 2015,b'BREAKING NEWS - Exchange of fire reported in #DammartinEnGoele  http://t.co/2A0s2WxBmZ #CharlieHebdo http://t.co/FuysX2plAj',8350912,True,148204,True,True,Le_Figaro,1107227,391,111,13,False,0
553556844665659392,True,Twitter Web Client,0,0,1,0,Fri Jan 09 14:20:11 +0000 2015,"b""Suspect in Montrouge killing also suspected in today's market standoff in Paris, source tells CNN affiliate BFMTV. http://t.co/7Bxdhozq4H""",428333,True,37198,True,False,cnnbrk,22713961,113,228,123,False,0
553491540535156736,True,SocialFlow,1,0,1,0,Fri Jan 09 10:00:41 +0000 2015,b'#CharlieHebdo latest:\\n- 2 gunmen believed holed up in building\\n- reports of 1 hostage \\n- Shots fired in car chase http://t.co/Xl5uwqHQta',5402612,True,22804,True,False,BBCBreaking,12928556,3,689,181,False,0
552816932643405824,True,Twitter Web Client,2,0,0,0,Wed Jan 07 13:20:02 +0000 2015,"b'Top French cartoonists Charb, Cabu, Wolinski, Tignous confirmed among dead in #Paris #CharlieHebdo attack. Editor is critically wounded.'",47624589,False,7182,True,True,bouckap,20401,592,148,23,False,0
553552293371871233,True,SocialFlow,0,0,1,0,Fri Jan 09 14:02:05 +0000 2015,b'Police officer at scene of Paris hostage situation tells the BBC two people are confirmed to have died http://t.co/0wLOuy8soe',5402612,True,22818,True,False,BBCBreaking,12935561,3,1259,254,False,0
552984502063337472,True,Twitter Web Client,3,0,1,0,Thu Jan 08 00:25:53 +0000 2015,b'#UPDATE Three men including two brothers identified in France newspaper attack: source http://t.co/5NoNuqJSu1 #JeSuisCharlie #CharlieHebdo',380648579,True,64514,True,False,AFP,297225,482,107,18,False,0
552830684021424128,True,SkyNews Alerts - Breaking,2,0,0,0,Wed Jan 07 14:14:40 +0000 2015,b'Update - Police say 3 gunmen on the loose after 12 people were killed when HQ of satirical publication #CharlieHebdo was attacked in #Paris',87416722,True,27223,True,False,SkyNewsBreak,1377083,6,137,28,False,0
553484780093050880,True,TweetDeck,0,0,1,1,Fri Jan 09 09:33:49 +0000 2015,b'Gendarmerie arrive at the hostage taking in Dammartin-en-Goele. Latest: http://t.co/7N7uvClhWY (Pic:Martmann/Reuters) http://t.co/kntlzzmvHm',16343974,True,199728,True,True,Telegraph,779302,264,121,24,False,0
552978476605923328,True,Twitter Web Client,1,0,0,1,Thu Jan 08 00:01:57 +0000 2015,"b'Great picture by Banksy. So simple, yet so powerful. #JeSuisCharlie \\nPlease share. http://t.co/v1ojeJ4d2l'",214916802,False,5789,True,False,Renzo_Soprano,141256,138169,612,371,False,0
553124268196642816,True,Twitter for iPhone,2,0,0,1,Thu Jan 08 09:41:16 +0000 2015,"b'Ahmed Merabet, a French Police officer, the first victim of #CharlieHebdo attack .. He was a Musilm #RIP http://t.co/Z5Qx2gGMNp'",384455157,True,30319,True,False,iBinThaleth,55033,218,117,22,False,0
553481076916883456,True,The Huffington Post,0,0,1,0,Fri Jan 09 09:19:06 +0000 2015,b'BREAKING: Hostage taken after Charlie Hebdo suspects sighted north of Paris http://t.co/nXWWIfklMi',14511951,True,378515,True,True,HuffingtonPost,5069504,5559,111,23,False,0
553553724548059137,True,SocialFlow,1,0,1,1,Fri Jan 09 14:07:47 +0000 2015,b'French police: Hostage-taker at Paris market linked to #CharlieHebdo attack http://t.co/YfzbniZmak http://t.co/4HVVUhdG4C',972651,True,126389,True,False,mashable,4880683,2777,112,41,False,0
553508098825261056,True,Hootsuite,1,0,1,1,Fri Jan 09 11:06:29 +0000 2015,b'Police have surrounded this building where the suspected #CharlieHebdo attackers are holed-up http://t.co/B0TRvE2iYs http://t.co/becxNG0Kxi',14173315,True,45195,True,False,NBCNews,2005680,2892,216,69,False,0
553176411541098499,True,Twitter Web Client,2,0,0,1,Thu Jan 08 13:08:28 +0000 2015,"b'R.I.P. Ahmed Merabet, a French Muslim cop, first victim of #CharlieHebdo #ParisShooting http://t.co/CYQZhV8Sxc'",1467733123,False,246,True,False,ozchrisrock,68975,5,440,300,False,0
553475269873643520,True,SocialFlow,0,0,1,0,Fri Jan 09 08:56:02 +0000 2015,"b'MORE: Operation to detain massacre suspects unfolding in Dammartin-en-Goele, about 25 miles northeast of Paris: http://t.co/H1bHg5T7Ec'",51241574,True,97586,True,False,AP,4553198,7352,144,31,False,0
553590522800275456,True,TweetDeck,2,0,1,1,Fri Jan 09 16:34:00 +0000 2015,b'Suspected #CharlieHebdo gunmen reportedly came out shooting at police #ParisAttacks http://t.co/kwHPTFi96R http://t.co/hjNezDkaVp',7587032,True,122564,True,False,SkyNews,1798061,17,201,65,False,0
552803839490150400,True,SkyNews Alerts - Breaking,1,0,0,0,Wed Jan 07 12:28:00 +0000 2015,"b""Update - Police say 12 people killed after armed gunmen stormed headquarters of French weekly publication 'Charlie Hebdo' in #Paris""",87416722,True,27221,True,False,SkyNewsBreak,1376932,6,161,25,False,0
553188382403477505,True,Twitter for iPad,3,1,1,1,Thu Jan 08 13:56:02 +0000 2015,b'#CharlieHebdo cartoon attributed to #banksy is really by @LucilleClerc #JeSuisCharlie https://t.co/FZB4b7iMc2 http://t.co/S6s7ZKyOeN',8475532,False,27176,True,False,sdkstl,10648,2087,273,176,False,0
552809418417790976,True,Twitter for iPhone,1,0,0,0,Wed Jan 07 12:50:10 +0000 2015,b'#Charlie Hebdo. It was press day at the magazine so all important staff were there. Now 10 assassinated along with 2 police officers.',239964092,False,1117,True,False,kimwillsher1,1388,293,415,62,False,0
552794942759010304,True,TweetDeck,2,1,0,1,Wed Jan 07 11:52:39 +0000 2015,b'#CharlieHebdo - 11 dead including 2 police in Paris shooting. Photo: @MartinBureau1 #AFP http://t.co/xkczbYS82E',868112707,False,4627,True,False,AFPphoto,36068,241,141,24,False,0
552813549291315200,True,TweetDeck,1,0,1,1,Wed Jan 07 13:06:35 +0000 2015,"b'#CharlieHebdo Attack UPDATE: Cartoonists Cabu, Charb, Wolinski die - report http://t.co/3Jsosc7yl3 http://t.co/3H1ZbykE0D'",64643056,True,104999,True,False,RT_com,842277,460,177,26,False,0
553474012446478336,True,Breaking News +,0,1,1,0,Fri Jan 09 08:51:02 +0000 2015,"b""France's interior minister says operation to detain Charlie Hebdo suspects is now underway northeast of Paris - @AP http://t.co/ZFJYh80uxy""",6017542,True,89004,True,True,BreakingNews,7197171,509,128,40,False,0
553588946039746560,True,SkyNews Alerts - Breaking,1,0,0,0,Fri Jan 09 16:27:44 +0000 2015,b'AFP: several hostages have been freed at Jewish supermarket in #Paris',87416722,True,27259,True,False,SkyNewsBreak,1380509,6,258,142,False,0
553505242554175489,True,TweetDeck,1,0,1,0,Fri Jan 09 10:55:08 +0000 2015,"b'Suspects in #CharlieHebdo attack spoke to police by phone and said they wanted to die as martyrs, says French MP. http://t.co/bGkMtT3lUF'",2097571,True,75017,True,False,cnni,3034977,389,173,30,False,0
553588993993232384,True,SocialFlow,0,0,0,0,Fri Jan 09 16:27:56 +0000 2015,"b'BREAKING: Police official: Suspects in Charlie Hebdo massacre killed, hostage freed.'",51241574,True,97606,True,False,AP,4555129,7352,3992,1178,False,0
553518024272379905,True,Twitter for iPhone,0,1,0,1,Fri Jan 09 11:45:55 +0000 2015,b'Military helicopters seen dropping special forces in fields around Dammartin-en-Goele - @SkyNews http://t.co/tap0ntW3Rg',214007688,False,49730,True,True,NewsOnTheMin,6462,425,123,26,False,0
553167429665587200,True,Twitter Web Client,2,0,0,1,Thu Jan 08 12:32:47 +0000 2015,b'#banksy You can try to break the pencil but it will multiply...\\n#jesuischarlie http://t.co/iO1xSrQTvg',17045133,False,3585,True,False,Pisarski,4431,759,111,64,False,0
553099685888790528,True,TweetDeck,2,0,1,1,Thu Jan 08 08:03:35 +0000 2015,b'Banksy account joins cartoonists support for #CharlieHebdo #JeSuisCharlie  http://t.co/nFD1N4Yqu0 http://t.co/R2bEWKupRt',143145579,False,52984,True,False,ThePoke,181396,907,417,263,False,0
552848620375261184,True,SocialFlow,0,0,1,1,Wed Jan 07 15:25:57 +0000 2015,b'Witnesses say the Charlie Hebdo gunmen identified themselves as members of al-Qaida: http://t.co/WSEe7PGIdY http://t.co/fTzk4xzZIr',15164565,True,118676,True,False,Slate,1254546,523,149,28,False,0
553141087725170688,True,SocialFlow,1,0,1,0,Thu Jan 08 10:48:06 +0000 2015,"b'2 brothers suspected of #CharlieHebdo attack spotted in northern France, sources tell AFP http://t.co/spzmOjmyT4'",5402612,True,22771,True,False,BBCBreaking,12905732,3,513,239,False,0
553543369604210689,True,Twitter Web Client,0,0,1,0,Fri Jan 09 13:26:38 +0000 2015,b'An 11-month old baby is among the hostages at the Kosher supermarket in Paris. Unbearably sad.\\nhttp://t.co/yXXlHehst9',747822822,False,18956,True,True,BklynMiddleton,10219,893,120,17,False,0
552808620187217920,True,TweetDeck,1,0,1,1,Wed Jan 07 12:47:00 +0000 2015,b'PHOTO: Armed gunmen face police officers near #CharlieHebdo HQ in Paris http://t.co/3Jsosc7yl3 http://t.co/iOpVNO6Iq0',64643056,True,104998,True,False,RT_com,842236,460,113,27,False,0
553531971457265664,True,TweetDeck,0,0,1,1,Fri Jan 09 12:41:20 +0000 2015,b'Gunman in third shootout reportedly same man who killed police officer in this attack on Thurs http://t.co/BbPuxPz8Fk http://t.co/0ZviEoZLtN',7587032,True,122512,True,False,SkyNews,1792522,17,238,59,False,0
552815182708494336,True,Twitter Web Client,1,0,0,1,Wed Jan 07 13:13:05 +0000 2015,"b'Reports gunmen shouted ""Allahu Akbar"" &amp; ""the prophet was avenged"". If we don\'t share these, they win. #JeSuisCharlie http://t.co/0ykqcFmUJ7'",48705816,False,11008,True,False,Whoozley,11434,325,155,49,False,0
552822696200142850,True,TweetDeck,2,0,0,1,Wed Jan 07 13:42:56 +0000 2015,b'#CharlieHebdo - Paris media attack kills 4 cartoonists including chief editor. #AFP http://t.co/Zc8KZ0wNwR',1008526854,False,3674,True,False,sbeaugeAFP,2306,400,117,18,False,0
553121732387946496,True,SocialFlow,1,0,1,1,Thu Jan 08 09:31:12 +0000 2015,b'One suspect in the #CharlieHebdo shooting has handed himself in; two others remain at large: http://t.co/B8B2db88l6 http://t.co/cXVCGoxGzD',3108351,True,104477,True,True,WSJ,5576702,974,212,57,False,0
553495922639122432,True,Twitter Web Client,1,0,1,1,Fri Jan 09 10:18:06 +0000 2015,"b'UPDATE: French police in standoff with #CharlieHebdo attack suspects, hostage believed taken http://t.co/Jzqo5Su0a1 http://t.co/zexuGWcdzd'",1367531,True,190244,True,False,FoxNews,4733924,381,271,112,False,0
553483415954411520,True,Hootsuite,1,0,1,1,Fri Jan 09 09:28:24 +0000 2015,b'What we know so far about the major operation northeast of Paris #CharlieHebdo http://t.co/GWpwcdfIJA http://t.co/UpeKOm4WCN',788524,True,82101,True,True,guardiannews,1559148,1319,107,15,False,0
552985855854661633,True,SocialFlow,1,0,1,0,Thu Jan 08 00:31:16 +0000 2015,"b'Suspects in #CharlieHebdo attack identified by police as Said Kouachi, Cherif Kouachi &amp; Hamyd Mourad http://t.co/kTtysbF7fX'",5402612,True,22768,True,False,BBCBreaking,12897598,3,855,307,False,0
552807027781947393,True,TweetDeck,2,1,0,1,Wed Jan 07 12:40:40 +0000 2015,b'Photo of the 2 cartoonists killed in the attack on #CharlieHebdo in #Paris today. RIP.\\n\\nvia @LePoint. http://t.co/mms8xWU1Ze',2566535282,False,18036,True,False,rConflictNews,13601,727,569,101,False,0
553133704881917952,True,SocialFlow,1,0,1,1,Thu Jan 08 10:18:46 +0000 2015,"b'ID card of Said Kouachi, suspect in #CharlieHebdo attack, found in car left by 2 suspects http://t.co/QBuyFSVORd http://t.co/FyiSZvWJJ5'",5402612,True,22774,True,False,BBCBreaking,12905541,3,950,334,False,0
552796091255894016,True,Twitter Web Client,1,0,1,0,Wed Jan 07 11:57:13 +0000 2015,"b'Video showing #CharlieHebdo attack. ""Allahu akbar"" shouts http://t.co/y1ErbSGv5P'",17152053,True,19425,True,True,mathieuvonrohr,6894,1167,240,47,False,0
553587329626292224,True,Twitter Web Client,2,0,0,1,Fri Jan 09 16:21:19 +0000 2015,"b'#CharlieHebdo suspects killed, hostage freed and safe after police assault. Photo Joel Saget #AFP http://t.co/AW5E6KEuzy'",868112707,False,4657,True,False,AFPphoto,37175,242,327,66,False,0
553545906155712512,True,SocialFlow,0,0,1,0,Fri Jan 09 13:36:43 +0000 2015,"b""Breaking: Gunman linked to 'Charlie Hebdo' shooters takes hostages at kosher grocery store http://t.co/OPZgxUhYlv""",14293310,True,104281,True,True,TIME,6716899,776,182,40,False,0
552788945017516032,True,Twitter Web Client,0,0,0,0,Wed Jan 07 11:28:49 +0000 2015,"b'Appalled by the attack on Charlie Hebdo in Paris, 10 - probably journalists - now confirmed dead. An attack on free speech everywhere.'",20598137,False,9617,True,True,tnewtondunn,19332,899,166,64,False,0
553479315711864832,True,Buffer,1,0,1,1,Fri Jan 09 09:12:06 +0000 2015,b'\\u2192 http://t.co/qmWa9qgRrg Charlie Hebdo attack: Hunt for killers focuses on northern France #CharlieHebdo 485 http://t.co/akSz683KbY',2453787236,False,133689,True,False,brownjenjen,9278,1735,137,1,False,0
552807834434699264,True,SocialFlow,0,0,1,0,Wed Jan 07 12:43:53 +0000 2015,b'Breaking: Paris police say 12 dead after shooting at Charlie Hebdo http://t.co/kugeXjzDlf',14293310,True,104142,True,True,TIME,6708706,776,262,52,False,0
553535971959275520,True,TweetDeck,2,0,1,1,Fri Jan 09 12:57:14 +0000 2015,"b'#BREAKING - 1 injured in #Paris Kosher supermarket shooting, hostage drama underway &gt;&gt;&gt; http://t.co/UWSXS2YVKU http://t.co/9QtJKgfWxo'",1994321,True,144358,True,False,FRANCE24,1259193,380,111,18,False,0
